model_num,optimizer,units,activation,kernel_regularizer,fold,epoch,loss,val_loss,time_train,accuracy_score_train,f1_score_train,precision_score_train,recall_score_train,roc_auc_score_train,accuracy_score_test,f1_score_test,precision_score_test,recall_score_test,roc_auc_score_test,time_pred,model_size,model_layers,model_weights,model_parameters_non_zero,model_sparsity
542,Adadelta,4,relu,,4.50000000,10.00000000,0.70564159,0.70292864,0.07935121,0.53611111,0.55428641,0.69134318,0.58269841,0.50505291,0.54500000,0.56205572,0.57426185,0.59428571,0.51214286,0.17165508,33258.00000000,4.00000000,241.00000000,240.30000000,0.29000000
543,Adam,4,relu,,4.50000000,10.00000000,0.58037488,0.58481012,0.08021042,0.70422222,0.82512428,0.70405297,0.99666667,0.50925926,0.69800000,0.82055642,0.70229989,0.98714286,0.50523809,0.15592320,33287.00000000,4.00000000,241.00000000,240.50000000,0.20600000
544,Adamax,4,relu,,4.50000000,10.00000000,0.62077256,0.61316821,0.08458920,0.69411111,0.81666418,0.70238294,0.97825397,0.50468254,0.70100000,0.82162706,0.70550264,0.98571429,0.51119048,0.16603148,33273.00000000,4.00000000,241.00000000,240.50000000,0.20500000
545,Ftrl,4,relu,,4.50000000,10.00000000,0.68781231,0.68765494,0.08951874,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19270179,33410.00000000,4.00000000,241.00000000,197.10000000,18.21500000
546,SGD,4,relu,,4.50000000,10.00000000,0.61792223,0.61703775,0.07700655,0.70000000,0.82338965,0.70026909,0.99904762,0.50063492,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18802099,26140.00000000,4.00000000,241.00000000,240.50000000,0.20600000
547,Adagrad,4,relu,l1,4.50000000,10.00000000,1.13120159,1.12585326,0.07152522,0.68222222,0.80333336,0.70560337,0.94111111,0.50962963,0.69100000,0.81112249,0.70741667,0.95571428,0.51452381,0.15664551,30148.00000000,4.00000000,241.00000000,238.40000000,1.07800000
548,Adadelta,4,relu,l1,4.50000000,10.00000000,1.15868213,1.15641665,0.08436899,0.52811111,0.55380159,0.62249240,0.57539682,0.49658730,0.55400000,0.57439820,0.57241792,0.59857143,0.52428571,0.18193283,33597.00000000,4.00000000,241.00000000,240.40000000,0.24700000
549,Adam,4,relu,l1,4.50000000,10.00000000,0.71579793,0.70493819,0.08090346,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17097821,33626.00000000,4.00000000,241.00000000,240.50000000,0.20500000
550,Adamax,4,relu,l1,4.50000000,10.00000000,0.85954745,0.84760162,0.08649089,0.69988889,0.82345247,0.69996663,0.99984127,0.49992063,0.70100000,0.82401671,0.70070707,1.00000000,0.50166667,0.18522663,33612.00000000,4.00000000,241.00000000,240.80000000,0.08200000
551,Ftrl,4,relu,l1,4.50000000,10.00000000,0.68782460,0.68766593,0.08317766,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17474377,33749.00000000,4.00000000,241.00000000,240.60000000,0.16400000
552,SGD,4,relu,l1,4.50000000,10.00000000,1.02133355,1.01774547,0.07908170,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18999789,26479.00000000,4.00000000,241.00000000,240.10000000,0.37100000
553,Adagrad,4,relu,l2,4.50000000,10.00000000,0.84326922,0.84173695,0.07972672,0.58477778,0.67579759,0.69142198,0.72777778,0.48944444,0.56300000,0.64944458,0.67182811,0.70285714,0.46976191,0.17160676,30100.00000000,4.00000000,241.00000000,240.50000000,0.20500000
554,Adadelta,4,relu,l2,4.50000000,10.00000000,0.85619188,0.85697707,0.08391252,0.52711111,0.54837347,0.70659207,0.56000000,0.50518519,0.52600000,0.54954374,0.67821885,0.56142857,0.50238095,0.19374790,33549.00000000,4.00000000,241.00000000,240.20000000,0.33000000
555,Adam,4,relu,l2,4.50000000,10.00000000,0.65186573,0.65172769,0.07917597,0.70155556,0.82401829,0.70169374,0.99809524,0.50386243,0.70100000,0.82360071,0.70157895,0.99714286,0.50357143,0.15723836,33578.00000000,4.00000000,241.00000000,240.50000000,0.20500000
556,Adamax,4,relu,l2,4.50000000,10.00000000,0.70842180,0.70745908,0.08079541,0.70011111,0.82358327,0.70007786,1.00000000,0.50018518,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19477310,33564.00000000,4.00000000,241.00000000,240.50000000,0.20600000
557,Ftrl,4,relu,l2,4.50000000,10.00000000,0.68774075,0.68758287,0.08693850,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19693525,33701.00000000,4.00000000,241.00000000,239.60000000,0.58000000
558,SGD,4,relu,l2,4.50000000,10.00000000,0.75671756,0.75489840,0.07420330,0.70000000,0.82350631,0.70004454,0.99984127,0.50010582,0.69900000,0.82283327,0.69969697,0.99857143,0.49928571,0.16722651,26431.00000000,4.00000000,241.00000000,240.30000000,0.28900000
559,Adagrad,4,elu,,4.50000000,10.00000000,0.65088270,0.65626774,0.07870004,0.62000000,0.74004240,0.69893735,0.79888889,0.50074074,0.59900000,0.72394467,0.68717826,0.78142857,0.47738095,0.18344991,29806.00000000,4.00000000,241.00000000,241.00000000,0.00000000
560,Adadelta,4,elu,,4.50000000,10.00000000,0.70439945,0.70095229,0.08357782,0.52877778,0.55357975,0.72487273,0.54952381,0.51494709,0.51300000,0.52869912,0.63713913,0.51285714,0.51309524,0.19468906,33255.00000000,4.00000000,241.00000000,241.00000000,0.00000000
561,Adam,4,elu,,4.50000000,10.00000000,0.54869543,0.55728450,0.08162785,0.72133333,0.82794251,0.73003497,0.95761905,0.56380952,0.71300000,0.82147525,0.72765009,0.94571429,0.55785714,0.16436250,33284.00000000,4.00000000,241.00000000,241.00000000,0.00000000
562,Adamax,4,elu,,4.50000000,10.00000000,0.59874521,0.60263415,0.07713990,0.69888889,0.82184362,0.70143385,0.99222222,0.50333333,0.69900000,0.82106202,0.70305431,0.98714286,0.50690476,0.18614256,33270.00000000,4.00000000,241.00000000,241.00000000,0.00000000
563,Ftrl,4,elu,,4.50000000,10.00000000,0.68774363,0.68757931,0.08111920,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18595061,33407.00000000,4.00000000,241.00000000,241.00000000,0.00000000
564,SGD,4,elu,,4.50000000,10.00000000,0.58970860,0.59593360,0.07745876,0.70244444,0.82214635,0.70700706,0.98253968,0.51571429,0.69700000,0.81904017,0.70370912,0.98000000,0.50833333,0.18230469,26137.00000000,4.00000000,241.00000000,241.00000000,0.00000000
565,Adagrad,4,elu,l1,4.50000000,10.00000000,1.12417498,1.12488211,0.07954812,0.58100000,0.68927179,0.68884703,0.72063492,0.48791005,0.58400000,0.69611767,0.69232036,0.72571429,0.48952381,0.16873596,30145.00000000,4.00000000,241.00000000,241.00000000,0.00000000
566,Adadelta,4,elu,l1,4.50000000,10.00000000,1.14110458,1.14249784,0.08370423,0.56788889,0.66402462,0.69866651,0.66095238,0.50584656,0.57200000,0.66341330,0.71194613,0.65714286,0.51523810,0.16605031,33594.00000000,4.00000000,241.00000000,241.00000000,0.00000000
567,Adam,4,elu,l1,4.50000000,10.00000000,0.76091035,0.75505788,0.08705454,0.70288889,0.82400790,0.70415866,0.99349206,0.50915344,0.70500000,0.82520368,0.70555968,0.99428572,0.51214286,0.19240620,33623.00000000,4.00000000,241.00000000,241.00000000,0.00000000
568,Adamax,4,elu,l1,4.50000000,10.00000000,0.90397572,0.89708156,0.08804367,0.70088889,0.82368415,0.70116751,0.99809524,0.50275132,0.70200000,0.82450400,0.70141414,1.00000000,0.50333333,0.20966790,33609.00000000,4.00000000,241.00000000,241.00000000,0.00000000
569,Ftrl,4,elu,l1,4.50000000,10.00000000,0.68878337,0.68859951,0.08898497,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.20152493,33746.00000000,4.00000000,241.00000000,240.90000000,0.04100000
570,SGD,4,elu,l1,4.50000000,10.00000000,1.00294269,1.00068004,0.07767377,0.70100000,0.82306408,0.70257932,0.99349206,0.50600529,0.69900000,0.82220302,0.70092146,0.99428572,0.50214286,0.17463424,26476.00000000,4.00000000,241.00000000,241.00000000,0.00000000
571,Adagrad,4,elu,l2,4.50000000,10.00000000,0.80310968,0.80802213,0.07715075,0.62588889,0.74378736,0.69872791,0.80936508,0.50357143,0.62500000,0.74191430,0.70025967,0.81000000,0.50166667,0.16271758,30097.00000000,4.00000000,241.00000000,241.00000000,0.00000000
572,Adadelta,4,elu,l2,4.50000000,10.00000000,0.86999946,0.86719263,0.08793724,0.50466667,0.54271220,0.71323000,0.49555556,0.51074074,0.51200000,0.54798643,0.69873778,0.50714286,0.51523809,0.18099918,33546.00000000,4.00000000,241.00000000,241.00000000,0.00000000
573,Adam,4,elu,l2,4.50000000,10.00000000,0.63978981,0.63726925,0.08091223,0.71188889,0.82731921,0.71300215,0.98571428,0.52933862,0.71100000,0.82631570,0.71404098,0.98142857,0.53071429,0.15963027,33575.00000000,4.00000000,241.00000000,241.00000000,0.00000000
574,Adamax,4,elu,l2,4.50000000,10.00000000,0.71344281,0.70744061,0.07884972,0.70033333,0.82283325,0.70191915,0.99428572,0.50436508,0.70300000,0.82435965,0.70345715,0.99571429,0.50785714,0.17300770,33561.00000000,4.00000000,241.00000000,241.00000000,0.00000000
575,Ftrl,4,elu,l2,4.50000000,10.00000000,0.68775142,0.68758630,0.08574493,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17502203,33698.00000000,4.00000000,241.00000000,241.00000000,0.00000000
576,SGD,4,elu,l2,4.50000000,10.00000000,0.74741629,0.74947044,0.08486435,0.70200000,0.82285923,0.70519709,0.98873016,0.51084656,0.69400000,0.81712253,0.70212639,0.97857143,0.50428571,0.18627841,26428.00000000,4.00000000,241.00000000,241.00000000,0.00000000
577,Adagrad,4,sigmoid,,4.50000000,10.00000000,0.66593194,0.66517454,0.07262185,0.61877778,0.65779949,0.55994286,0.79714286,0.49986772,0.61900000,0.65790771,0.56010309,0.79714286,0.50023810,0.16322167,29818.00000000,4.00000000,241.00000000,241.00000000,0.00000000
578,Adadelta,4,sigmoid,,4.50000000,10.00000000,0.71172891,0.71164106,0.08239088,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.19623771,33267.00000000,4.00000000,241.00000000,241.00000000,0.00000000
579,Adam,4,sigmoid,,4.50000000,10.00000000,0.61962903,0.61854565,0.08049436,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17320552,33296.00000000,4.00000000,241.00000000,241.00000000,0.00000000
580,Adamax,4,sigmoid,,4.50000000,10.00000000,0.64383510,0.64165416,0.07614293,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.17242019,33282.00000000,4.00000000,241.00000000,241.00000000,0.00000000
581,Ftrl,4,sigmoid,,4.50000000,10.00000000,0.69156213,0.69107983,0.09005709,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.18971682,33419.00000000,4.00000000,241.00000000,241.00000000,0.00000000
582,SGD,4,sigmoid,,4.50000000,10.00000000,0.61769742,0.61663434,0.07746372,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17385612,26149.00000000,4.00000000,241.00000000,241.00000000,0.00000000
583,Adagrad,4,sigmoid,l1,4.50000000,10.00000000,1.14360161,1.14214256,0.08022463,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.16697817,30157.00000000,4.00000000,241.00000000,241.00000000,0.00000000
584,Adadelta,4,sigmoid,l1,4.50000000,10.00000000,1.21995996,1.21998935,0.08845017,0.42044444,0.25163199,0.26769231,0.30238095,0.49915344,0.42100000,0.25253827,0.27666667,0.30285714,0.49976190,0.17742765,33606.00000000,4.00000000,241.00000000,241.00000000,0.00000000
585,Adam,4,sigmoid,l1,4.50000000,10.00000000,0.71049340,0.70137132,0.07513211,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17626445,33635.00000000,4.00000000,241.00000000,241.00000000,0.00000000
586,Adamax,4,sigmoid,l1,4.50000000,10.00000000,0.76046633,0.75025054,0.07938867,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.19393594,33621.00000000,4.00000000,241.00000000,241.00000000,0.00000000
587,Ftrl,4,sigmoid,l1,4.50000000,10.00000000,0.68137542,0.68092938,0.08102577,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18147202,33758.00000000,4.00000000,241.00000000,240.90000000,0.04100000
588,SGD,4,sigmoid,l1,4.50000000,10.00000000,1.02904820,1.02510772,0.08558533,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18623309,26488.00000000,4.00000000,241.00000000,241.00000000,0.00000000
589,Adagrad,4,sigmoid,l2,4.50000000,10.00000000,0.89236347,0.89149015,0.07416265,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.16898248,30109.00000000,4.00000000,241.00000000,241.00000000,0.00000000
590,Adadelta,4,sigmoid,l2,4.50000000,10.00000000,0.89255434,0.89238822,0.09177918,0.46000000,0.32941176,0.28000000,0.40000000,0.50000000,0.46000000,0.32941176,0.28000000,0.40000000,0.50000000,0.19009910,33558.00000000,4.00000000,241.00000000,241.00000000,0.00000000
591,Adam,4,sigmoid,l2,4.50000000,10.00000000,0.66437273,0.66073546,0.07921417,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.17196057,33587.00000000,4.00000000,241.00000000,241.00000000,0.00000000
592,Adamax,4,sigmoid,l2,4.50000000,10.00000000,0.73730088,0.73118967,0.08656883,0.61900000,0.65785818,0.56019563,0.79682540,0.50044974,0.61900000,0.65768271,0.56052632,0.79571429,0.50119048,0.20548348,33573.00000000,4.00000000,241.00000000,241.00000000,0.00000000
593,Ftrl,4,sigmoid,l2,4.50000000,10.00000000,0.68339350,0.68295467,0.08528078,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.18792281,33710.00000000,4.00000000,241.00000000,241.00000000,0.00000000
594,SGD,4,sigmoid,l2,4.50000000,10.00000000,0.75673334,0.75464491,0.07768743,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18051984,26440.00000000,4.00000000,241.00000000,241.00000000,0.00000000
595,Adagrad,4,softmax,,4.50000000,10.00000000,0.68127344,0.68079040,0.08321795,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.17917829,29818.00000000,4.00000000,241.00000000,241.00000000,0.00000000
596,Adadelta,4,softmax,,4.50000000,10.00000000,0.73865101,0.73858864,0.08750339,0.42000000,0.24705882,0.21000000,0.30000000,0.50000000,0.42000000,0.24705882,0.21000000,0.30000000,0.50000000,0.18727262,33267.00000000,4.00000000,241.00000000,241.00000000,0.00000000
597,Adam,4,softmax,,4.50000000,10.00000000,0.63348690,0.63132577,0.07948289,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.17420180,33296.00000000,4.00000000,241.00000000,241.00000000,0.00000000
598,Adamax,4,softmax,,4.50000000,10.00000000,0.65621991,0.65396547,0.08320906,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.18038764,33282.00000000,4.00000000,241.00000000,241.00000000,0.00000000
599,Ftrl,4,softmax,,4.50000000,10.00000000,0.68422374,0.68392513,0.08868592,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.21168821,33419.00000000,4.00000000,241.00000000,241.00000000,0.00000000
600,SGD,4,softmax,,4.50000000,10.00000000,0.62855841,0.62686778,0.08185539,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19495335,26149.00000000,4.00000000,241.00000000,241.00000000,0.00000000
601,Adagrad,4,softmax,l1,4.50000000,10.00000000,1.13196658,1.13032089,0.07990599,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.17654803,30157.00000000,4.00000000,241.00000000,241.00000000,0.00000000
602,Adadelta,4,softmax,l1,4.50000000,10.00000000,1.17779490,1.17766829,0.09083285,0.42444444,0.27083143,0.27388889,0.31460317,0.49767196,0.43000000,0.28184143,0.28272727,0.32285714,0.50142857,0.18884795,33606.00000000,4.00000000,241.00000000,241.00000000,0.00000000
603,Adam,4,softmax,l1,4.50000000,10.00000000,0.71580837,0.70544313,0.08607142,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18911371,33635.00000000,4.00000000,241.00000000,241.00000000,0.00000000
604,Adamax,4,softmax,l1,4.50000000,10.00000000,0.75334820,0.74288129,0.08154769,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18771753,33621.00000000,4.00000000,241.00000000,241.00000000,0.00000000
605,Ftrl,4,softmax,l1,4.50000000,10.00000000,0.68482996,0.68452373,0.08745170,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19073517,33758.00000000,4.00000000,241.00000000,240.90000000,0.04100000
606,SGD,4,softmax,l1,4.50000000,10.00000000,1.03009577,1.02563661,0.08774197,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17059643,26488.00000000,4.00000000,241.00000000,241.00000000,0.00000000
607,Adagrad,4,softmax,l2,4.50000000,10.00000000,0.80325342,0.80277830,0.07894480,0.65288889,0.73482928,0.62942257,0.88396825,0.49883598,0.64900000,0.73202614,0.62746988,0.88000000,0.49500000,0.17187207,30109.00000000,4.00000000,241.00000000,241.00000000,0.00000000
608,Adadelta,4,softmax,l2,4.50000000,10.00000000,0.80676196,0.80689779,0.08679881,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.17615492,33558.00000000,4.00000000,241.00000000,241.00000000,0.00000000
609,Adam,4,softmax,l2,4.50000000,10.00000000,0.66990029,0.66541068,0.07963724,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17481351,33587.00000000,4.00000000,241.00000000,241.00000000,0.00000000
610,Adamax,4,softmax,l2,4.50000000,10.00000000,0.69089772,0.68668898,0.08116238,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17638948,33573.00000000,4.00000000,241.00000000,241.00000000,0.00000000
611,Ftrl,4,softmax,l2,4.50000000,10.00000000,0.68533860,0.68502804,0.08493698,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18887718,33710.00000000,4.00000000,241.00000000,241.00000000,0.00000000
612,SGD,4,softmax,l2,4.50000000,10.00000000,0.76106039,0.75934944,0.08001022,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18444099,26440.00000000,4.00000000,241.00000000,241.00000000,0.00000000
613,Adagrad,4,tanh,,4.50000000,10.00000000,0.65477986,0.65445495,0.07562766,0.62422222,0.74310483,0.69412142,0.81571429,0.49656085,0.62100000,0.73809354,0.69176364,0.81000000,0.49500000,0.16212647,29809.00000000,4.00000000,241.00000000,241.00000000,0.00000000
614,Adadelta,4,tanh,,4.50000000,10.00000000,0.70516648,0.69886689,0.07682986,0.55144444,0.61179640,0.68380120,0.62095238,0.50510582,0.55300000,0.61417092,0.65832438,0.62857143,0.50261905,0.17402558,33258.00000000,4.00000000,241.00000000,241.00000000,0.00000000
615,Adam,4,tanh,,4.50000000,10.00000000,0.55511127,0.56593683,0.07667470,0.72100000,0.82723181,0.73122779,0.95380952,0.56579365,0.71300000,0.82330481,0.72497057,0.95428571,0.55214286,0.15977604,33287.00000000,4.00000000,241.00000000,241.00000000,0.00000000
616,Adamax,4,tanh,,4.50000000,10.00000000,0.59821628,0.60022765,0.08584869,0.69833333,0.82119062,0.70178359,0.98968254,0.50410053,0.69900000,0.82037593,0.70421099,0.98285714,0.50976191,0.19231002,33273.00000000,4.00000000,241.00000000,241.00000000,0.00000000
617,Ftrl,4,tanh,,4.50000000,10.00000000,0.68774779,0.68759006,0.07755871,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17193022,33410.00000000,4.00000000,241.00000000,241.00000000,0.00000000
618,SGD,4,tanh,,4.50000000,10.00000000,0.60162380,0.60094698,0.07557790,0.69977778,0.82270219,0.70124064,0.99507936,0.50291005,0.69900000,0.82241435,0.70050917,0.99571429,0.50119048,0.18254583,26140.00000000,4.00000000,241.00000000,241.00000000,0.00000000
619,Adagrad,4,tanh,l1,4.50000000,10.00000000,1.09488678,1.08717790,0.07800293,0.65622222,0.77738713,0.70749404,0.87095238,0.51306878,0.65400000,0.77046559,0.70785979,0.85857143,0.51761905,0.17831271,30148.00000000,4.00000000,241.00000000,241.00000000,0.00000000
620,Adadelta,4,tanh,l1,4.50000000,10.00000000,1.20591235,1.21138704,0.08470817,0.48377778,0.51108952,0.70222388,0.46015873,0.49952381,0.48300000,0.50632399,0.71594876,0.45142857,0.50404762,0.19216812,33597.00000000,4.00000000,241.00000000,241.00000000,0.00000000
621,Adam,4,tanh,l1,4.50000000,10.00000000,0.75227495,0.74179642,0.08436768,0.70322222,0.82427820,0.70403160,0.99428572,0.50917989,0.70400000,0.82464971,0.70459712,0.99428572,0.51047619,0.17814703,33626.00000000,4.00000000,241.00000000,241.00000000,0.00000000
622,Adamax,4,tanh,l1,4.50000000,10.00000000,0.88811630,0.87957690,0.07907860,0.69977778,0.82295384,0.70074222,0.99682540,0.50174603,0.70000000,0.82289538,0.70123711,0.99571429,0.50285714,0.18684218,33612.00000000,4.00000000,241.00000000,241.00000000,0.00000000
623,Ftrl,4,tanh,l1,4.50000000,10.00000000,0.68893924,0.68874224,0.08078139,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17298658,33749.00000000,4.00000000,241.00000000,240.90000000,0.04100000
624,SGD,4,tanh,l1,4.50000000,10.00000000,0.99386315,0.99725332,0.07813430,0.70033333,0.82287775,0.70183676,0.99444444,0.50425926,0.70000000,0.82268530,0.70164528,0.99428572,0.50380952,0.18037155,26479.00000000,4.00000000,241.00000000,241.00000000,0.00000000
625,Adagrad,4,tanh,l2,4.50000000,10.00000000,0.81293954,0.81003606,0.07930379,0.63866667,0.75447997,0.70631587,0.83126984,0.51026455,0.63300000,0.74948474,0.70328311,0.82000000,0.50833333,0.18929846,30100.00000000,4.00000000,241.00000000,241.00000000,0.00000000
626,Adadelta,4,tanh,l2,4.50000000,10.00000000,0.87650445,0.87158152,0.08074505,0.46200000,0.47564612,0.68771638,0.43380952,0.48079365,0.49500000,0.51969906,0.70648615,0.47571429,0.50785714,0.18129609,33549.00000000,4.00000000,241.00000000,241.00000000,0.00000000
627,Adam,4,tanh,l2,4.50000000,10.00000000,0.64088040,0.64437517,0.08623407,0.71422222,0.82790209,0.71611416,0.98158730,0.53597884,0.70900000,0.82460480,0.71357943,0.97714286,0.53023810,0.17522583,33578.00000000,4.00000000,241.00000000,241.00000000,0.00000000
628,Adamax,4,tanh,l2,4.50000000,10.00000000,0.71618561,0.71319534,0.07524846,0.69911111,0.82130596,0.70288580,0.98793651,0.50656085,0.69800000,0.82069051,0.70250064,0.98714286,0.50523809,0.17211959,33564.00000000,4.00000000,241.00000000,241.00000000,0.00000000
629,Ftrl,4,tanh,l2,4.50000000,10.00000000,0.68776650,0.68760815,0.08296397,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17089381,33701.00000000,4.00000000,241.00000000,241.00000000,0.00000000
630,SGD,4,tanh,l2,4.50000000,10.00000000,0.74601282,0.75010566,0.08230972,0.70022222,0.82298632,0.70141590,0.99555556,0.50333333,0.69400000,0.81911045,0.69856093,0.99000000,0.49666667,0.18002727,26431.00000000,4.00000000,241.00000000,241.00000000,0.00000000
631,Adagrad,2,relu,,4.50000000,10.00000000,0.68085178,0.68020890,0.07558701,0.66166667,0.76489334,0.69498744,0.90968254,0.49632275,0.66700000,0.76789122,0.70232736,0.91142857,0.50404762,0.17070539,28785.00000000,4.00000000,113.00000000,111.90000000,0.97100000
632,Adadelta,2,relu,,4.50000000,10.00000000,0.68694217,0.68544101,0.08059030,0.65822222,0.74996311,0.69292866,0.89571429,0.49989418,0.65700000,0.75453735,0.68388608,0.90000000,0.49500000,0.16252952,31722.00000000,4.00000000,113.00000000,111.20000000,1.59100000
633,Adam,2,relu,,4.50000000,10.00000000,0.62311025,0.62000762,0.07708020,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17037375,31751.00000000,4.00000000,113.00000000,112.10000000,0.79500000
634,Adamax,2,relu,,4.50000000,10.00000000,0.65536838,0.65701016,0.08724236,0.69955556,0.82305444,0.70017762,0.99825397,0.50042328,0.69800000,0.82212885,0.69938776,0.99714286,0.49857143,0.18081822,31737.00000000,4.00000000,113.00000000,110.20000000,2.47700000
635,Ftrl,2,relu,,4.50000000,10.00000000,0.68778870,0.68762526,0.08074760,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19029322,31874.00000000,4.00000000,113.00000000,77.80000000,31.15000000
636,SGD,2,relu,,4.50000000,10.00000000,0.62579525,0.62605410,0.07126799,0.70022222,0.82345160,0.70052154,0.99873016,0.50121693,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16495895,25628.00000000,4.00000000,113.00000000,110.60000000,2.12200000
637,Adagrad,2,relu,l1,4.50000000,10.00000000,0.89149351,0.89095586,0.08348374,0.62811111,0.72556834,0.68418933,0.83079365,0.49298942,0.61200000,0.71551888,0.67637845,0.81714286,0.47523810,0.17623215,29124.00000000,4.00000000,113.00000000,110.30000000,2.38800000
638,Adadelta,2,relu,l1,4.50000000,10.00000000,0.92003103,0.92371953,0.08450277,0.53444444,0.54940607,0.63335232,0.57650794,0.50640212,0.52000000,0.54103661,0.61494336,0.56714286,0.48857143,0.18434050,32061.00000000,4.00000000,113.00000000,111.00000000,1.76800000
