model_num,model_class,C,class_weight,dual,fit_intercept,intercept_scaling,l1_ratio,max_iter,multi_class,n_jobs,penalty,random_state,solver,tol,verbose,warm_start,fold,time_train,model_size,time_pred,accuracy_score_train,f1_score_train,precision_score_train,recall_score_train,roc_auc_score_train,accuracy_score_test,f1_score_test,precision_score_test,recall_score_test,roc_auc_score_test
953.0,LogisticRegression,1.0,balanced,False,False,1,0.75,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.16644611,1682.0,0.00209982,0.74955556,0.80550533,0.88224957,0.74111111,0.75518519,0.707,0.77170684,0.84476852,0.71285714,0.70309524
954.0,LogisticRegression,1.0,balanced,False,False,1,1.0,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.11232531,1682.0,0.00241954,0.74744444,0.80381999,0.88066598,0.73936508,0.75283069,0.705,0.7698006,0.84421098,0.71,0.70166667
955.0,LogisticRegression,1.0,balanced,False,False,1,0,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.06927524,1675.0,0.0020767,0.75044444,0.80642637,0.88200528,0.74285714,0.75550264,0.715,0.77803297,0.85213729,0.71857143,0.71261905
956.0,LogisticRegression,1.0,balanced,False,False,1,0.25,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.07452106,1682.0,0.00205145,0.74977778,0.80587394,0.88157146,0.74222222,0.75481482,0.712,0.77560932,0.85000967,0.71571429,0.70952381
957.0,LogisticRegression,1.0,balanced,False,False,1,0.5,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.07617126,1682.0,0.00201561,0.74955555,0.80559908,0.88180821,0.7415873,0.75486772,0.708,0.77239393,0.84636213,0.71285714,0.7047619
958.0,LogisticRegression,1.0,balanced,False,False,1,0.75,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.10163119,1682.0,0.00205405,0.74966667,0.8056097,0.88227237,0.74126984,0.75526455,0.707,0.77170684,0.84476852,0.71285714,0.70309524
959.0,LogisticRegression,1.0,balanced,False,False,1,1.0,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.10338593,1682.0,0.00218821,0.74744444,0.80381999,0.88066598,0.73936508,0.75283069,0.705,0.7698006,0.84421098,0.71,0.70166667
960.0,LogisticRegression,1.5,,False,True,1,0,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.10439932,1665.0,0.00407653,0.78633333,0.85503098,0.81423609,0.90015873,0.71044974,0.757,0.8350895,0.79517407,0.88142857,0.67404762
961.0,LogisticRegression,1.5,,False,True,1,0.25,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.10218394,1672.0,0.00186419,0.78611111,0.8548813,0.81409008,0.9,0.71018518,0.754,0.83296423,0.79370245,0.87857143,0.67095238
962.0,LogisticRegression,1.5,,False,True,1,0.5,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.10415394,1672.0,0.00194685,0.78622222,0.85488326,0.81449527,0.89952381,0.71068783,0.751,0.83062426,0.79297787,0.87428571,0.66880952
963.0,LogisticRegression,1.5,,False,True,1,0.75,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.11150365,1672.0,0.00210075,0.787,0.8555301,0.81449655,0.90095238,0.71103174,0.752,0.83093349,0.7948486,0.87285714,0.67142857
964.0,LogisticRegression,1.5,,False,True,1,1.0,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.1118119,1672.0,0.00191922,0.78722222,0.85561343,0.81490057,0.90063492,0.71161375,0.749,0.82906376,0.7928168,0.87142857,0.66738095
965.0,LogisticRegression,1.5,,False,True,1,0,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.06109476,1665.0,0.00184999,0.78633333,0.85503098,0.81423609,0.90015873,0.71044974,0.757,0.8350895,0.79517407,0.88142857,0.67404762
966.0,LogisticRegression,1.5,,False,True,1,0.25,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.12139621,1672.0,0.00208237,0.78611111,0.8548813,0.81409008,0.9,0.71018518,0.754,0.83296423,0.79370245,0.87857143,0.67095238
967.0,LogisticRegression,1.5,,False,True,1,0.5,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.0945137,1672.0,0.00193813,0.78622222,0.85488326,0.81449527,0.89952381,0.71068783,0.751,0.83062426,0.79297787,0.87428571,0.66880952
968.0,LogisticRegression,1.5,,False,True,1,0.75,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.10544798,1672.0,0.00197995,0.787,0.8555301,0.81449655,0.90095238,0.71103174,0.752,0.83093349,0.7948486,0.87285714,0.67142857
969.0,LogisticRegression,1.5,,False,True,1,1.0,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.0923708,1672.0,0.00160379,0.78722222,0.85561343,0.81490057,0.90063492,0.71161375,0.749,0.82906376,0.7928168,0.87142857,0.66738095
970.0,LogisticRegression,1.5,balanced,False,True,1,0,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.05991943,1675.0,0.00159483,0.75188889,0.80679505,0.88650991,0.74031746,0.75960318,0.716,0.7786424,0.85280829,0.71857143,0.71428572
971.0,LogisticRegression,1.5,balanced,False,True,1,0.25,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.10714111,1682.0,0.00207293,0.75144444,0.80648881,0.88599039,0.74015873,0.75896825,0.716,0.77831294,0.854211,0.71714286,0.7152381
972.0,LogisticRegression,1.5,balanced,False,True,1,0.5,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.09350908,1682.0,0.00176933,0.75077778,0.80580431,0.88615672,0.73888889,0.7587037,0.715,0.77785668,0.85266566,0.71714286,0.71357143
973.0,LogisticRegression,1.5,balanced,False,True,1,0.75,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.09154055,1682.0,0.00172048,0.74933333,0.80456092,0.88541926,0.73730159,0.7573545,0.716,0.7784931,0.85398342,0.71714286,0.71523809
974.0,LogisticRegression,1.5,balanced,False,True,1,1.0,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.08703496,1682.0,0.0017982,0.75055556,0.8055313,0.88639049,0.73825397,0.75875661,0.715,0.77716974,0.8550252,0.71428572,0.71547619
975.0,LogisticRegression,1.5,balanced,False,True,1,0,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.07567415,1675.0,0.00206697,0.75188889,0.80679505,0.88650991,0.74031746,0.75960318,0.716,0.7786424,0.85280829,0.71857143,0.71428572
976.0,LogisticRegression,1.5,balanced,False,True,1,0.25,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.07974854,1682.0,0.00165434,0.75144444,0.80648881,0.88599039,0.74015873,0.75896825,0.716,0.77831294,0.854211,0.71714286,0.7152381
977.0,LogisticRegression,1.5,balanced,False,True,1,0.5,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.07720485,1682.0,0.00170336,0.75077778,0.80580431,0.88615672,0.73888889,0.7587037,0.715,0.77785668,0.85266566,0.71714286,0.71357143
978.0,LogisticRegression,1.5,balanced,False,True,1,0.75,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.07633014,1682.0,0.00157447,0.74933333,0.80456092,0.88541926,0.73730159,0.7573545,0.716,0.7784931,0.85398342,0.71714286,0.71523809
979.0,LogisticRegression,1.5,balanced,False,True,1,1.0,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.07838256,1682.0,0.00156784,0.75055556,0.8055313,0.88639049,0.73825397,0.75875661,0.715,0.77716974,0.8550252,0.71428572,0.71547619
980.0,LogisticRegression,1.5,,False,False,1,0,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.03729587,1665.0,0.0013983,0.78788889,0.85610455,0.8151477,0.90142857,0.71219577,0.754,0.83261318,0.79476831,0.87571428,0.67285714
981.0,LogisticRegression,1.5,,False,False,1,0.25,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.05643191,1672.0,0.00162823,0.78755556,0.85591102,0.81479727,0.90142857,0.71164021,0.752,0.83095154,0.79433273,0.87285714,0.67142857
982.0,LogisticRegression,1.5,,False,False,1,0.5,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.06707711,1672.0,0.00175273,0.78755556,0.85597591,0.81452231,0.90190476,0.71132275,0.751,0.83019266,0.79457862,0.87142857,0.67071429
983.0,LogisticRegression,1.5,,False,False,1,0.75,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.05866313,1672.0,0.00147862,0.78888889,0.85690712,0.81530468,0.90301587,0.71280423,0.749,0.82861885,0.79413156,0.86857143,0.66928571
984.0,LogisticRegression,1.5,,False,False,1,1.0,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.07318668,1672.0,0.00151768,0.78933334,0.8572065,0.8155823,0.90333333,0.71333333,0.752,0.83109653,0.79503996,0.87285714,0.67142857
985.0,LogisticRegression,1.5,,False,False,1,0,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.04072411,1665.0,0.00144677,0.78788889,0.85610455,0.8151477,0.90142857,0.71219577,0.754,0.83261318,0.79476831,0.87571428,0.67285714
986.0,LogisticRegression,1.5,,False,False,1,0.25,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.05202348,1672.0,0.00146184,0.78755556,0.85591102,0.81479727,0.90142857,0.71164021,0.752,0.83095154,0.79433273,0.87285714,0.67142857
987.0,LogisticRegression,1.5,,False,False,1,0.5,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.07157335,1672.0,0.00175047,0.78755556,0.85597591,0.81452231,0.90190476,0.71132275,0.751,0.83019266,0.79457862,0.87142857,0.67071429
988.0,LogisticRegression,1.5,,False,False,1,0.75,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.05353799,1672.0,0.00147681,0.78888889,0.85690712,0.81530468,0.90301587,0.71280423,0.749,0.82861885,0.79413156,0.86857143,0.66928571
989.0,LogisticRegression,1.5,,False,False,1,1.0,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.05812485,1672.0,0.00142229,0.78933334,0.8572065,0.8155823,0.90333333,0.71333333,0.752,0.83109653,0.79503996,0.87285714,0.67142857
990.0,LogisticRegression,1.5,balanced,False,False,1,0,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.03595965,1675.0,0.00137281,0.75111111,0.80686907,0.88286005,0.74301587,0.75650794,0.714,0.77707988,0.8517183,0.71714286,0.71190476
991.0,LogisticRegression,1.5,balanced,False,False,1,0.25,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.04773414,1682.0,0.00137854,0.75033333,0.80615148,0.88270734,0.74190476,0.75595238,0.712,0.77578591,0.84893361,0.71714286,0.70857143
992.0,LogisticRegression,1.5,balanced,False,False,1,0.5,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.05357838,1682.0,0.00152895,0.75,0.8059456,0.88220548,0.74190476,0.75539683,0.711,0.77519236,0.84738479,0.71714286,0.70690476
993.0,LogisticRegression,1.5,balanced,False,False,1,0.75,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.06948369,1682.0,0.00161676,0.74988889,0.80567042,0.88287984,0.74095238,0.75584656,0.711,0.77560898,0.84617471,0.71857143,0.70595238
994.0,LogisticRegression,1.5,balanced,False,False,1,1.0,100,deprecated,,elasticnet,20,saga,0.0001,0,False,4.5,0.07293224,1682.0,0.00158827,0.74911111,0.80499546,0.88258333,0.74,0.75518519,0.707,0.77211062,0.84369817,0.71428572,0.70214286
995.0,LogisticRegression,1.5,balanced,False,False,1,0,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.03569784,1675.0,0.00147147,0.75111111,0.80686907,0.88286005,0.74301587,0.75650794,0.714,0.77707988,0.8517183,0.71714286,0.71190476
996.0,LogisticRegression,1.5,balanced,False,False,1,0.25,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.05374882,1682.0,0.00152137,0.75033333,0.80615148,0.88270734,0.74190476,0.75595238,0.712,0.77578591,0.84893361,0.71714286,0.70857143
997.0,LogisticRegression,1.5,balanced,False,False,1,0.5,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.08486063,1682.0,0.00187354,0.75,0.8059456,0.88220548,0.74190476,0.75539683,0.711,0.77519236,0.84738479,0.71714286,0.70690476
998.0,LogisticRegression,1.5,balanced,False,False,1,0.75,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.05233595,1682.0,0.00142546,0.74988889,0.80567042,0.88287984,0.74095238,0.75584656,0.711,0.77560898,0.84617471,0.71857143,0.70595238
999.0,LogisticRegression,1.5,balanced,False,False,1,1.0,100,deprecated,,elasticnet,21,saga,0.0001,0,False,4.5,0.06313071,1682.0,0.00139365,0.74911111,0.80499546,0.88258333,0.74,0.75518519,0.707,0.77211062,0.84369817,0.71428572,0.70214286
1200.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,,,lbfgs,1e-06,0,False,4.5,0.02856946,1652.0,0.0020891,0.78711111,0.85455939,0.81889141,0.89349206,0.71619048,0.748,0.82704715,0.79480044,0.86428571,0.67047619
1201.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,,,newton-cg,1e-06,0,False,4.5,0.02293828,1656.0,0.00238435,0.78711111,0.85455939,0.81889141,0.89349206,0.71619048,0.748,0.82704715,0.79480044,0.86428571,0.67047619
1202.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,,,newton-cholesky,1e-06,0,False,4.5,0.07580941,1662.0,0.00229774,0.78711111,0.85455939,0.81889141,0.89349206,0.71619048,0.748,0.82704715,0.79480044,0.86428571,0.67047619
1203.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,,20,sag,1e-06,0,False,4.5,0.12565475,1651.0,0.00225477,0.78711111,0.85455939,0.81889141,0.89349206,0.71619048,0.748,0.82704715,0.79480044,0.86428571,0.67047619
1204.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,,20,saga,1e-06,0,False,4.5,0.3095309,1652.0,0.00313129,0.78711111,0.85455939,0.81889141,0.89349206,0.71619048,0.748,0.82704715,0.79480044,0.86428571,0.67047619
1205.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,,21,sag,1e-06,0,False,4.5,0.12751262,1651.0,0.00241961,0.78711111,0.85455939,0.81889141,0.89349206,0.71619048,0.748,0.82704715,0.79480044,0.86428571,0.67047619
1206.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,,21,saga,1e-06,0,False,4.5,0.15624876,1652.0,0.00231121,0.78711111,0.85455939,0.81889141,0.89349206,0.71619048,0.748,0.82704715,0.79480044,0.86428571,0.67047619
1207.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,,,lbfgs,1e-06,0,False,4.5,0.03283622,1662.0,0.00193536,0.75333333,0.80850607,0.88520069,0.74412698,0.7594709,0.713,0.77638729,0.8494086,0.71714286,0.7102381
1208.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,,,newton-cg,1e-06,0,False,4.5,0.0164341,1666.0,0.00185273,0.75333333,0.80850607,0.88520069,0.74412698,0.7594709,0.713,0.77638729,0.8494086,0.71714286,0.7102381
1209.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,,,newton-cholesky,1e-06,0,False,4.5,0.43110704,1672.0,0.00203924,0.75333333,0.80850607,0.88520069,0.74412698,0.7594709,0.713,0.77638729,0.8494086,0.71714286,0.7102381
1210.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,,20,sag,1e-06,0,False,4.5,0.1576854,1661.0,0.00210829,0.75333333,0.80850607,0.88520069,0.74412698,0.7594709,0.713,0.77638729,0.8494086,0.71714286,0.7102381
1211.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,,20,saga,1e-06,0,False,4.5,0.15493162,1662.0,0.00214305,0.75344444,0.80860862,0.88522117,0.74428572,0.75955027,0.713,0.77638729,0.8494086,0.71714286,0.7102381
1212.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,,21,sag,1e-06,0,False,4.5,0.09864619,1661.0,0.00200436,0.75333333,0.80850607,0.88520069,0.74412698,0.7594709,0.713,0.77638729,0.8494086,0.71714286,0.7102381
1213.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,,21,saga,1e-06,0,False,4.5,0.16239583,1662.0,0.00217764,0.75344444,0.80860862,0.88522117,0.74428572,0.75955027,0.713,0.77638729,0.8494086,0.71714286,0.7102381
1214.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,,,lbfgs,1e-06,0,False,4.5,0.03650885,1652.0,0.00211265,0.786,0.85373619,0.81845459,0.89222222,0.71518518,0.755,0.83249803,0.79746873,0.87285714,0.67642857
1215.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,,,newton-cg,1e-06,0,False,4.5,0.01951873,1656.0,0.00200922,0.78588889,0.85367139,0.81833493,0.89222222,0.715,0.755,0.83249803,0.79746873,0.87285714,0.67642857
1216.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,,,newton-cholesky,1e-06,0,False,4.5,0.10624423,1662.0,0.00217793,0.78588889,0.85367139,0.81833493,0.89222222,0.715,0.755,0.83249803,0.79746873,0.87285714,0.67642857
1217.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,,20,sag,1e-06,0,False,4.5,0.0861661,1651.0,0.00193746,0.78588889,0.85367139,0.81833493,0.89222222,0.715,0.755,0.83249803,0.79746873,0.87285714,0.67642857
1218.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,,20,saga,1e-06,0,False,4.5,0.14063935,1652.0,0.00200989,0.78588889,0.85367139,0.81833493,0.89222222,0.715,0.755,0.83249803,0.79746873,0.87285714,0.67642857
1219.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,,21,sag,1e-06,0,False,4.5,0.09199266,1651.0,0.00182803,0.78588889,0.85367139,0.81833493,0.89222222,0.715,0.755,0.83249803,0.79746873,0.87285714,0.67642857
1220.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,,21,saga,1e-06,0,False,4.5,0.14043341,1652.0,0.00204334,0.78588889,0.85367139,0.81833493,0.89222222,0.715,0.755,0.83249803,0.79746873,0.87285714,0.67642857
1221.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,,,lbfgs,1e-06,0,False,4.5,0.02452183,1662.0,0.00188589,0.74988889,0.80617625,0.8807384,0.74333333,0.75425926,0.715,0.77897351,0.84784691,0.72285714,0.7097619
1222.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,,,newton-cg,1e-06,0,False,4.5,0.01972988,1666.0,0.00408275,0.74988889,0.80617625,0.8807384,0.74333333,0.75425926,0.715,0.77897351,0.84784691,0.72285714,0.7097619
1223.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,,,newton-cholesky,1e-06,0,False,4.5,0.11310127,1672.0,0.00215225,0.74988889,0.80617625,0.8807384,0.74333333,0.75425926,0.715,0.77897351,0.84784691,0.72285714,0.7097619
1224.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,,20,sag,1e-06,0,False,4.5,0.10328543,1661.0,0.0019423,0.74988889,0.80617625,0.8807384,0.74333333,0.75425926,0.716,0.77995462,0.84816836,0.72428571,0.71047619
1225.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,,20,saga,1e-06,0,False,4.5,0.12938502,1662.0,0.00180507,0.75,0.80627854,0.88075964,0.74349206,0.75433862,0.716,0.77995462,0.84816836,0.72428571,0.71047619
1226.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,,21,sag,1e-06,0,False,4.5,0.09058518,1661.0,0.00189948,0.74988889,0.80617625,0.8807384,0.74333333,0.75425926,0.716,0.77995462,0.84816836,0.72428571,0.71047619
1227.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,,21,saga,1e-06,0,False,4.5,0.11765695,1662.0,0.00167532,0.75,0.80627854,0.88075964,0.74349206,0.75433862,0.716,0.77995462,0.84816836,0.72428571,0.71047619
1228.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,,,lbfgs,0.0001,0,False,4.5,0.01188898,1652.0,0.00159047,0.78744445,0.85475343,0.81925241,0.89349206,0.71674603,0.748,0.82704715,0.79480044,0.86428571,0.67047619
1229.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,,,newton-cg,0.0001,0,False,4.5,0.01158662,1656.0,0.00181241,0.78688889,0.85440748,0.81874511,0.89333333,0.71592593,0.748,0.82704715,0.79480044,0.86428571,0.67047619
1230.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,,,newton-cholesky,0.0001,0,False,4.5,0.00657151,1662.0,0.00192068,0.78711111,0.85455939,0.81889141,0.89349206,0.71619048,0.748,0.82704715,0.79480044,0.86428571,0.67047619
1231.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,,20,sag,0.0001,0,False,4.5,0.06927879,1651.0,0.00205247,0.78711111,0.85455939,0.81889141,0.89349206,0.71619048,0.748,0.82704715,0.79480044,0.86428571,0.67047619
1232.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,,20,saga,0.0001,0,False,4.5,0.07521448,1652.0,0.00143137,0.78711111,0.85455939,0.81889141,0.89349206,0.71619048,0.748,0.82704715,0.79480044,0.86428571,0.67047619
1233.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,,21,sag,0.0001,0,False,4.5,0.03692567,1651.0,0.00144255,0.78711111,0.85455939,0.81889141,0.89349206,0.71619048,0.748,0.82704715,0.79480044,0.86428571,0.67047619
1234.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,,21,saga,0.0001,0,False,4.5,0.08406117,1652.0,0.00154622,0.78711111,0.85455939,0.81889141,0.89349206,0.71619048,0.748,0.82704715,0.79480044,0.86428571,0.67047619
1235.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,,,lbfgs,0.0001,0,False,4.5,0.01796689,1662.0,0.00207152,0.75322222,0.80837387,0.88533202,0.74380952,0.75949736,0.713,0.77638729,0.8494086,0.71714286,0.7102381
1236.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,,,newton-cg,0.0001,0,False,4.5,0.01034329,1666.0,0.00161264,0.75355555,0.8086456,0.88553525,0.74412698,0.75984127,0.713,0.77638729,0.8494086,0.71714286,0.7102381
1237.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,,,newton-cholesky,0.0001,0,False,4.5,0.00701127,1672.0,0.00178883,0.75333333,0.80850607,0.88520069,0.74412698,0.7594709,0.713,0.77638729,0.8494086,0.71714286,0.7102381
1238.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,,20,sag,0.0001,0,False,4.5,0.05560467,1661.0,0.00159385,0.75333333,0.80850607,0.88520069,0.74412698,0.7594709,0.713,0.77638729,0.8494086,0.71714286,0.7102381
1239.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,,20,saga,0.0001,0,False,4.5,0.08743069,1662.0,0.00171609,0.75344444,0.80860862,0.88522117,0.74428572,0.75955027,0.713,0.77638729,0.8494086,0.71714286,0.7102381
1240.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,,21,sag,0.0001,0,False,4.5,0.05666268,1661.0,0.00164969,0.75344444,0.80857593,0.88536888,0.74412698,0.75965609,0.713,0.77638729,0.8494086,0.71714286,0.7102381
1241.0,LogisticRegression,1.0,balanced,False,True,1,,100,deprecated,,,21,saga,0.0001,0,False,4.5,0.06028035,1662.0,0.00139883,0.75344444,0.80860862,0.88522117,0.74428572,0.75955027,0.713,0.77638729,0.8494086,0.71714286,0.7102381
1242.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,,,lbfgs,0.0001,0,False,4.5,0.00919011,1652.0,0.00132735,0.78566667,0.85356536,0.81800382,0.89238096,0.71452381,0.754,0.83176703,0.79724834,0.87142857,0.67571429
1243.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,,,newton-cg,0.0001,0,False,4.5,0.00888941,1656.0,0.00154936,0.78588889,0.85364953,0.81842776,0.89206349,0.71510582,0.755,0.83249803,0.79746873,0.87285714,0.67642857
1244.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,,,newton-cholesky,0.0001,0,False,4.5,0.0061229,1662.0,0.00187237,0.78588889,0.85367139,0.81833493,0.89222222,0.715,0.755,0.83249803,0.79746873,0.87285714,0.67642857
1245.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,,20,sag,0.0001,0,False,4.5,0.05086715,1651.0,0.00166368,0.786,0.85373619,0.81845459,0.89222222,0.71518518,0.755,0.83249803,0.79746873,0.87285714,0.67642857
1246.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,,20,saga,0.0001,0,False,4.5,0.07977426,1652.0,0.0016546,0.786,0.85373619,0.81845459,0.89222222,0.71518518,0.755,0.83249803,0.79746873,0.87285714,0.67642857
1247.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,,21,sag,0.0001,0,False,4.5,0.03737891,1651.0,0.00138538,0.786,0.85373619,0.81845459,0.89222222,0.71518518,0.755,0.83249803,0.79746873,0.87285714,0.67642857
1248.0,LogisticRegression,1.0,,False,False,1,,100,deprecated,,,21,saga,0.0001,0,False,4.5,0.07039487,1652.0,0.00149777,0.78588889,0.85367139,0.81833493,0.89222222,0.715,0.755,0.83249803,0.79746873,0.87285714,0.67642857
1249.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,,,lbfgs,0.0001,0,False,4.5,0.01276093,1662.0,0.00170274,0.75011111,0.80641868,0.88064589,0.74380952,0.75431217,0.715,0.77897351,0.84784691,0.72285714,0.7097619
1250.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,,,newton-cg,0.0001,0,False,4.5,0.0079035,1666.0,0.00130157,0.74988889,0.80617625,0.8807384,0.74333333,0.75425926,0.715,0.77897351,0.84784691,0.72285714,0.7097619
1251.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,,,newton-cholesky,0.0001,0,False,4.5,0.00645967,1672.0,0.00172029,0.74988889,0.80617625,0.8807384,0.74333333,0.75425926,0.715,0.77897351,0.84784691,0.72285714,0.7097619
1252.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,,20,sag,0.0001,0,False,4.5,0.04804738,1661.0,0.00139041,0.74988889,0.80617625,0.8807384,0.74333333,0.75425926,0.716,0.77995462,0.84816836,0.72428571,0.71047619
1253.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,,20,saga,0.0001,0,False,4.5,0.0583499,1662.0,0.0014581,0.75,0.80627854,0.88075964,0.74349206,0.75433862,0.716,0.77995462,0.84816836,0.72428571,0.71047619
1254.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,,21,sag,0.0001,0,False,4.5,0.07244878,1661.0,0.00195355,0.74988889,0.80617625,0.8807384,0.74333333,0.75425926,0.716,0.77995462,0.84816836,0.72428571,0.71047619
1255.0,LogisticRegression,1.0,balanced,False,False,1,,100,deprecated,,,21,saga,0.0001,0,False,4.5,0.05736537,1662.0,0.00150771,0.75,0.80627854,0.88075964,0.74349206,0.75433862,0.716,0.77995462,0.84816836,0.72428571,0.71047619
1256.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,,,lbfgs,0.01,0,False,4.5,0.00369942,1652.0,0.0013186,0.76666667,0.84110359,0.80366283,0.88222222,0.68962963,0.735,0.81975344,0.78353343,0.86142857,0.65071428
1257.0,LogisticRegression,1.0,,False,True,1,,100,deprecated,,,,newton-cg,0.01,0,False,4.5,0.00480597,1656.0,0.00133238,0.787,0.85478378,0.81759428,0.89555556,0.71462963,0.758,0.83592596,0.79627858,0.88142857,0.67571428
