model_num,optimizer,units,activation,kernel_regularizer,fold,epoch,loss,val_loss,time_train,accuracy_score_train,f1_score_train,precision_score_train,recall_score_train,roc_auc_score_train,accuracy_score_test,f1_score_test,precision_score_test,recall_score_test,roc_auc_score_test,time_pred,model_size,model_layers,model_weights,model_parameters_non_zero,model_sparsity
539,Ftrl,8,tanh,l2,4.50000000,10.00000000,0.68775179,0.68758667,0.09226196,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19593065,31534.00000000,3.00000000,473.00000000,473.00000000,0.00000000
540,SGD,8,tanh,l2,4.50000000,10.00000000,0.79541711,0.80171068,0.07837176,0.70166667,0.82268836,0.70447756,0.98888889,0.51018518,0.69800000,0.82041927,0.70271453,0.98571429,0.50619048,0.17365060,23824.00000000,3.00000000,473.00000000,473.00000000,0.00000000
541,Adagrad,4,relu,,4.50000000,10.00000000,0.68557533,0.68171983,0.07378724,0.58111111,0.66750024,0.68990603,0.71634921,0.49095238,0.60000000,0.68484610,0.71148021,0.73428571,0.51047619,0.17052681,25163.00000000,3.00000000,221.00000000,220.70000000,0.13500000
542,Adadelta,4,relu,,4.50000000,10.00000000,0.71725556,0.72696094,0.07747693,0.50688889,0.52922557,0.67568942,0.52412698,0.49539682,0.49600000,0.50512258,0.70893915,0.50142857,0.49238095,0.15976727,28164.00000000,3.00000000,221.00000000,220.70000000,0.13500000
543,Adam,4,relu,,4.50000000,10.00000000,0.58330129,0.58242121,0.08236024,0.70177778,0.82407177,0.70189746,0.99777778,0.50444445,0.70200000,0.82429972,0.70183673,0.99857143,0.50428571,0.16726632,28193.00000000,3.00000000,221.00000000,220.80000000,0.09000000
544,Adamax,4,relu,,4.50000000,10.00000000,0.60347723,0.60433533,0.08844812,0.69866667,0.82203611,0.70062725,0.99444445,0.50148148,0.69900000,0.82197881,0.70137761,0.99285714,0.50309524,0.18367584,28179.00000000,3.00000000,221.00000000,220.20000000,0.36000000
545,Ftrl,4,relu,,4.50000000,10.00000000,0.68781436,0.68765035,0.07553730,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.15916631,28316.00000000,3.00000000,221.00000000,204.90000000,7.28600000
546,SGD,4,relu,,4.50000000,10.00000000,0.60834153,0.61764326,0.07193427,0.69944444,0.82307384,0.69996581,0.99873016,0.49992063,0.69900000,0.82283327,0.69969697,0.99857143,0.49928571,0.16868191,22622.00000000,3.00000000,221.00000000,220.70000000,0.13500000
547,Adagrad,4,relu,l1,4.50000000,10.00000000,1.05648882,1.05662354,0.08183541,0.58777778,0.67566576,0.69640689,0.72682540,0.49507936,0.59600000,0.68367128,0.70296841,0.73571429,0.50285714,0.16657531,25389.00000000,3.00000000,221.00000000,220.80000000,0.09000000
548,Adadelta,4,relu,l1,4.50000000,10.00000000,1.10694280,1.10264987,0.08153596,0.46833333,0.44923159,0.69875980,0.41650794,0.50288360,0.50100000,0.47521411,0.79700504,0.43714286,0.54357143,0.17048564,28390.00000000,3.00000000,221.00000000,220.70000000,0.13500000
549,Adam,4,relu,l1,4.50000000,10.00000000,0.71164254,0.70470526,0.07735221,0.70144444,0.82405199,0.70140430,0.99873016,0.50325397,0.69800000,0.82189936,0.69979167,0.99571429,0.49952381,0.16405752,28419.00000000,3.00000000,221.00000000,221.00000000,0.00000000
550,Adamax,4,relu,l1,4.50000000,10.00000000,0.83877875,0.83631634,0.08275797,0.69966667,0.82304026,0.70039276,0.99777778,0.50092593,0.70000000,0.82331933,0.70040816,0.99857143,0.50095238,0.18554072,28405.00000000,3.00000000,221.00000000,220.90000000,0.04500000
551,Ftrl,4,relu,l1,4.50000000,10.00000000,0.68803375,0.68786510,0.08395898,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18668826,28542.00000000,3.00000000,221.00000000,220.40000000,0.27100000
552,SGD,4,relu,l1,4.50000000,10.00000000,0.95385264,0.95563044,0.07287560,0.69966667,0.82294613,0.70057580,0.99714286,0.50134921,0.69700000,0.82141599,0.69907216,0.99571429,0.49785714,0.16457729,22848.00000000,3.00000000,221.00000000,220.70000000,0.13500000
553,Adagrad,4,relu,l2,4.50000000,10.00000000,0.79751078,0.80048106,0.08198915,0.59044444,0.68741244,0.70724699,0.71777778,0.50555556,0.58000000,0.67763483,0.70813989,0.70428571,0.49714286,0.19369981,25357.00000000,3.00000000,221.00000000,220.90000000,0.04500000
554,Adadelta,4,relu,l2,4.50000000,10.00000000,0.83080142,0.83411269,0.08191266,0.49800000,0.44939673,0.73995701,0.48000000,0.51000000,0.48700000,0.43267099,0.66430122,0.46714286,0.50023809,0.18078487,28358.00000000,3.00000000,221.00000000,220.60000000,0.18000000
555,Adam,4,relu,l2,4.50000000,10.00000000,0.62460012,0.62474145,0.07946851,0.70300000,0.82457958,0.70295440,0.99714286,0.50690476,0.70200000,0.82410258,0.70227008,0.99714286,0.50523809,0.18999369,28387.00000000,3.00000000,221.00000000,220.80000000,0.09000000
556,Adamax,4,relu,l2,4.50000000,10.00000000,0.68823476,0.69432603,0.07465520,0.69333333,0.81757161,0.69972200,0.98380952,0.49968254,0.69500000,0.81881111,0.70058244,0.98571429,0.50119048,0.15575256,28373.00000000,3.00000000,221.00000000,220.90000000,0.04500000
557,Ftrl,4,relu,l2,4.50000000,10.00000000,0.68779742,0.68763114,0.08671813,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17520626,28510.00000000,3.00000000,221.00000000,220.80000000,0.09000000
558,SGD,4,relu,l2,4.50000000,10.00000000,0.71067422,0.71433030,0.08091426,0.70022222,0.82349823,0.70042441,0.99904762,0.50100529,0.69900000,0.82283327,0.69969697,0.99857143,0.49928571,0.18469956,22816.00000000,3.00000000,221.00000000,220.90000000,0.04500000
559,Adagrad,4,elu,,4.50000000,10.00000000,0.65596684,0.65930387,0.07376189,0.61900000,0.73864231,0.70485243,0.78539682,0.50806878,0.60800000,0.73070808,0.69777633,0.77714286,0.49523810,0.17026150,25161.00000000,3.00000000,221.00000000,221.00000000,0.00000000
560,Adadelta,4,elu,,4.50000000,10.00000000,0.74591423,0.74834337,0.08086696,0.50322222,0.52584591,0.68586908,0.50920635,0.49923280,0.50200000,0.52545628,0.67572688,0.51000000,0.49666667,0.18114135,28162.00000000,3.00000000,221.00000000,221.00000000,0.00000000
561,Adam,4,elu,,4.50000000,10.00000000,0.54404709,0.54699565,0.07863762,0.71755556,0.82751481,0.72295700,0.96777778,0.55074074,0.72000000,0.82888295,0.72510351,0.96857143,0.55428572,0.15758250,28191.00000000,3.00000000,221.00000000,221.00000000,0.00000000
562,Adamax,4,elu,,4.50000000,10.00000000,0.59734527,0.59213752,0.08666043,0.69977778,0.82262812,0.70136811,0.99460318,0.50322751,0.69900000,0.82200222,0.70136789,0.99285714,0.50309524,0.18900511,28177.00000000,3.00000000,221.00000000,221.00000000,0.00000000
563,Ftrl,4,elu,,4.50000000,10.00000000,0.68771856,0.68755087,0.07227058,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16840944,28314.00000000,3.00000000,221.00000000,221.00000000,0.00000000
564,SGD,4,elu,,4.50000000,10.00000000,0.59465367,0.58836495,0.07128572,0.69855556,0.82105682,0.70235586,0.98825397,0.50542328,0.70200000,0.82259458,0.70525582,0.98714286,0.51190476,0.16598079,22620.00000000,3.00000000,221.00000000,221.00000000,0.00000000
565,Adagrad,4,elu,l1,4.50000000,10.00000000,1.02482600,1.03054043,0.08049693,0.63411111,0.75575946,0.70046130,0.82888889,0.50425926,0.63300000,0.75682192,0.69986859,0.83142857,0.50071428,0.17085152,25387.00000000,3.00000000,221.00000000,221.00000000,0.00000000
566,Adadelta,4,elu,l1,4.50000000,10.00000000,1.18216882,1.17538708,0.08353360,0.44511111,0.42435206,0.68734937,0.36126984,0.50100529,0.44600000,0.42455584,0.61892229,0.36285714,0.50142857,0.17449520,28388.00000000,3.00000000,221.00000000,221.00000000,0.00000000
567,Adam,4,elu,l1,4.50000000,10.00000000,0.72649951,0.72013922,0.08252246,0.70500000,0.82459162,0.70646711,0.99047619,0.51468254,0.69700000,0.81992258,0.70203958,0.98571429,0.50452381,0.16946764,28417.00000000,3.00000000,221.00000000,221.00000000,0.00000000
568,Adamax,4,elu,l1,4.50000000,10.00000000,0.85995006,0.85421651,0.07287772,0.70000000,0.82175945,0.70347463,0.98809524,0.50793651,0.70000000,0.82226387,0.70246622,0.99142857,0.50571429,0.17346480,28403.00000000,3.00000000,221.00000000,221.00000000,0.00000000
569,Ftrl,4,elu,l1,4.50000000,10.00000000,0.68816945,0.68798015,0.08682292,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19595425,28540.00000000,3.00000000,221.00000000,220.90000000,0.04500000
570,SGD,4,elu,l1,4.50000000,10.00000000,0.92900961,0.92414317,0.07454021,0.70011111,0.82215515,0.70286813,0.99047619,0.50653439,0.70300000,0.82394864,0.70431105,0.99285714,0.50976190,0.18407459,22846.00000000,3.00000000,221.00000000,221.00000000,0.00000000
571,Adagrad,4,elu,l2,4.50000000,10.00000000,0.77139838,0.76373688,0.07158034,0.62800000,0.73326097,0.70449883,0.80349206,0.51100529,0.62000000,0.72689477,0.70080599,0.79285714,0.50476191,0.16833072,25355.00000000,3.00000000,221.00000000,221.00000000,0.00000000
572,Adadelta,4,elu,l2,4.50000000,10.00000000,0.86883756,0.87504153,0.07644556,0.47977778,0.50462197,0.69932481,0.45031746,0.49941799,0.48500000,0.51437728,0.69735260,0.45428572,0.50547619,0.17209883,28356.00000000,3.00000000,221.00000000,221.00000000,0.00000000
573,Adam,4,elu,l2,4.50000000,10.00000000,0.62246189,0.63205689,0.07972672,0.70877778,0.82622413,0.70982427,0.98888889,0.52203704,0.70600000,0.82524868,0.70692484,0.99142857,0.51571429,0.17207508,28385.00000000,3.00000000,221.00000000,221.00000000,0.00000000
574,Adamax,4,elu,l2,4.50000000,10.00000000,0.68762509,0.69360344,0.07338514,0.69988889,0.82220522,0.70245570,0.99142857,0.50552910,0.69600000,0.81962332,0.70092764,0.98714286,0.50190476,0.18330061,28371.00000000,3.00000000,221.00000000,221.00000000,0.00000000
575,Ftrl,4,elu,l2,4.50000000,10.00000000,0.68772928,0.68756378,0.08861868,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18614249,28508.00000000,3.00000000,221.00000000,221.00000000,0.00000000
576,SGD,4,elu,l2,4.50000000,10.00000000,0.69652922,0.69223113,0.07847733,0.69888889,0.82100931,0.70299742,0.98698413,0.50682540,0.70800000,0.82571913,0.71006735,0.98714286,0.52190476,0.17327240,22814.00000000,3.00000000,221.00000000,221.00000000,0.00000000
577,Adagrad,4,sigmoid,,4.50000000,10.00000000,0.72916870,0.72795150,0.07195783,0.52577778,0.47593306,0.42441708,0.55603175,0.50560847,0.52700000,0.47563025,0.42755102,0.55428571,0.50880952,0.15861373,25169.00000000,3.00000000,221.00000000,221.00000000,0.00000000
578,Adadelta,4,sigmoid,,4.50000000,10.00000000,0.77285951,0.77301066,0.07897108,0.41166667,0.25408915,0.29743687,0.26333333,0.51055556,0.41100000,0.25522786,0.29000000,0.26714286,0.50690476,0.16942990,28170.00000000,3.00000000,221.00000000,221.00000000,0.00000000
579,Adam,4,sigmoid,,4.50000000,10.00000000,0.64245988,0.63947883,0.07794952,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.17133093,28199.00000000,3.00000000,221.00000000,221.00000000,0.00000000
580,Adamax,4,sigmoid,,4.50000000,10.00000000,0.62790426,0.62667833,0.07995799,0.68833333,0.81167214,0.69989080,0.97111111,0.49981482,0.68800000,0.81117647,0.70000000,0.97000000,0.50000000,0.18326571,28185.00000000,3.00000000,221.00000000,221.00000000,0.00000000
581,Ftrl,4,sigmoid,,4.50000000,10.00000000,0.68288100,0.68242601,0.07804317,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19948676,28322.00000000,3.00000000,221.00000000,221.00000000,0.00000000
582,SGD,4,sigmoid,,4.50000000,10.00000000,0.62035670,0.61855051,0.07132268,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17803912,22628.00000000,3.00000000,221.00000000,221.00000000,0.00000000
583,Adagrad,4,sigmoid,l1,4.50000000,10.00000000,1.14999293,1.14747369,0.07939906,0.42533333,0.27263427,0.27578947,0.31587302,0.49830688,0.42800000,0.27496580,0.28500000,0.31714286,0.50190476,0.18552947,25395.00000000,3.00000000,221.00000000,221.00000000,0.00000000
584,Adadelta,4,sigmoid,l1,4.50000000,10.00000000,1.14233875,1.14240214,0.07676589,0.46000000,0.32941176,0.28000000,0.40000000,0.50000000,0.46000000,0.32941176,0.28000000,0.40000000,0.50000000,0.16942558,28396.00000000,3.00000000,221.00000000,221.00000000,0.00000000
585,Adam,4,sigmoid,l1,4.50000000,10.00000000,0.71838920,0.70871847,0.07612839,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.62000000,0.65882353,0.56000000,0.80000000,0.50000000,0.15887835,28425.00000000,3.00000000,221.00000000,221.00000000,0.00000000
586,Adamax,4,sigmoid,l1,4.50000000,10.00000000,0.74662029,0.73614853,0.07619011,0.65500000,0.73693333,0.62946848,0.88920635,0.49886243,0.65400000,0.73544691,0.63023809,0.88428571,0.50047619,0.17484457,28411.00000000,3.00000000,221.00000000,221.00000000,0.00000000
587,Ftrl,4,sigmoid,l1,4.50000000,10.00000000,0.69070135,0.69021580,0.08688753,0.58000000,0.57647059,0.49000000,0.70000000,0.50000000,0.58000000,0.57647059,0.49000000,0.70000000,0.50000000,0.18174787,28548.00000000,3.00000000,221.00000000,220.90000000,0.04500000
588,SGD,4,sigmoid,l1,4.50000000,10.00000000,0.95550722,0.95145692,0.07635689,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16293941,22854.00000000,3.00000000,221.00000000,221.00000000,0.00000000
589,Adagrad,4,sigmoid,l2,4.50000000,10.00000000,0.81981751,0.81772504,0.07889009,0.55211111,0.53946992,0.48694860,0.63380952,0.49764550,0.55300000,0.54367517,0.48511628,0.64000000,0.49500000,0.17955115,25363.00000000,3.00000000,221.00000000,221.00000000,0.00000000
590,Adadelta,4,sigmoid,l2,4.50000000,10.00000000,0.88769133,0.88700103,0.08047483,0.38000000,0.16470588,0.14000000,0.20000000,0.50000000,0.38000000,0.16470588,0.14000000,0.20000000,0.50000000,0.15166955,28364.00000000,3.00000000,221.00000000,221.00000000,0.00000000
591,Adam,4,sigmoid,l2,4.50000000,10.00000000,0.64423895,0.64162275,0.08566134,0.70122222,0.82368828,0.70179788,0.99698413,0.50404762,0.70100000,0.82270513,0.70356322,0.99142857,0.50738095,0.18720570,28393.00000000,3.00000000,221.00000000,221.00000000,0.00000000
592,Adamax,4,sigmoid,l2,4.50000000,10.00000000,0.66653647,0.66410209,0.07806692,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17371981,28379.00000000,3.00000000,221.00000000,221.00000000,0.00000000
593,Ftrl,4,sigmoid,l2,4.50000000,10.00000000,0.69629903,0.69581699,0.07751782,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.54000000,0.49411765,0.42000000,0.60000000,0.50000000,0.17703745,28516.00000000,3.00000000,221.00000000,221.00000000,0.00000000
594,SGD,4,sigmoid,l2,4.50000000,10.00000000,0.72149639,0.72051448,0.07801137,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17460260,22822.00000000,3.00000000,221.00000000,221.00000000,0.00000000
595,Adagrad,4,softmax,,4.50000000,10.00000000,0.69885031,0.69677064,0.07220416,0.53922222,0.49962870,0.49219992,0.59317460,0.50325397,0.54700000,0.50555462,0.50598956,0.59714286,0.51357143,0.17221007,25169.00000000,3.00000000,221.00000000,221.00000000,0.00000000
596,Adadelta,4,softmax,,4.50000000,10.00000000,0.71964113,0.71892707,0.08502982,0.37922222,0.16477613,0.19098692,0.19539683,0.50177249,0.37600000,0.16162123,0.13914894,0.19285714,0.49809524,0.18051159,28170.00000000,3.00000000,221.00000000,221.00000000,0.00000000
597,Adam,4,softmax,,4.50000000,10.00000000,0.60789639,0.60784705,0.07741706,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16994426,28199.00000000,3.00000000,221.00000000,221.00000000,0.00000000
598,Adamax,4,softmax,,4.50000000,10.00000000,0.64384575,0.64237582,0.07796941,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.17249432,28185.00000000,3.00000000,221.00000000,221.00000000,0.00000000
599,Ftrl,4,softmax,,4.50000000,10.00000000,0.68409991,0.68379720,0.08160460,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.18197062,28322.00000000,3.00000000,221.00000000,221.00000000,0.00000000
600,SGD,4,softmax,,4.50000000,10.00000000,0.62540691,0.62405185,0.07186573,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.15221655,22628.00000000,3.00000000,221.00000000,221.00000000,0.00000000
601,Adagrad,4,softmax,l1,4.50000000,10.00000000,1.10140737,1.09972064,0.07522008,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.50000000,0.41176471,0.35000000,0.50000000,0.50000000,0.15642433,25395.00000000,3.00000000,221.00000000,221.00000000,0.00000000
602,Adadelta,4,softmax,l1,4.50000000,10.00000000,1.09532089,1.09430199,0.08419900,0.54022222,0.49638261,0.49262694,0.60079365,0.49984127,0.54200000,0.49967320,0.52000000,0.60285714,0.50142857,0.17727802,28396.00000000,3.00000000,221.00000000,221.00000000,0.00000000
603,Adam,4,softmax,l1,4.50000000,10.00000000,0.67640073,0.66807042,0.07818501,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17943189,28425.00000000,3.00000000,221.00000000,221.00000000,0.00000000
604,Adamax,4,softmax,l1,4.50000000,10.00000000,0.73825535,0.72819735,0.08466501,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.66000000,0.74117647,0.63000000,0.90000000,0.50000000,0.17608256,28411.00000000,3.00000000,221.00000000,221.00000000,0.00000000
605,Ftrl,4,softmax,l1,4.50000000,10.00000000,0.68411987,0.68382033,0.08586094,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17144380,28548.00000000,3.00000000,221.00000000,220.90000000,0.04500000
606,SGD,4,softmax,l1,4.50000000,10.00000000,0.96433414,0.95984471,0.07662942,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16018982,22854.00000000,3.00000000,221.00000000,221.00000000,0.00000000
607,Adagrad,4,softmax,l2,4.50000000,10.00000000,0.78141879,0.78054694,0.07728677,0.58577778,0.60402096,0.56512552,0.71174603,0.50179894,0.58700000,0.61153046,0.56075000,0.72000000,0.49833333,0.18730257,25363.00000000,3.00000000,221.00000000,221.00000000,0.00000000
608,Adadelta,4,softmax,l2,4.50000000,10.00000000,0.83731158,0.83754301,0.08120899,0.46511111,0.34874878,0.35446808,0.41111111,0.50111111,0.46600000,0.35136298,0.35500000,0.41285714,0.50142857,0.16997762,28364.00000000,3.00000000,221.00000000,221.00000000,0.00000000
609,Adam,4,softmax,l2,4.50000000,10.00000000,0.65361275,0.65024723,0.07638245,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.15156898,28393.00000000,3.00000000,221.00000000,221.00000000,0.00000000
610,Adamax,4,softmax,l2,4.50000000,10.00000000,0.69229079,0.68798649,0.08032613,0.62166667,0.66956373,0.62271186,0.80587302,0.49886243,0.62500000,0.67215686,0.66000000,0.80714286,0.50357143,0.16358786,28379.00000000,3.00000000,221.00000000,221.00000000,0.00000000
611,Ftrl,4,softmax,l2,4.50000000,10.00000000,0.68451802,0.68422312,0.08646445,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.17622151,28516.00000000,3.00000000,221.00000000,221.00000000,0.00000000
612,SGD,4,softmax,l2,4.50000000,10.00000000,0.72648228,0.72434762,0.07268205,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16500974,22822.00000000,3.00000000,221.00000000,221.00000000,0.00000000
613,Adagrad,4,tanh,,4.50000000,10.00000000,0.66628456,0.65570622,0.07630725,0.62166667,0.73691920,0.70077817,0.79428572,0.50658730,0.61800000,0.73347023,0.70558095,0.77714286,0.51190476,0.16724985,25163.00000000,3.00000000,221.00000000,221.00000000,0.00000000
614,Adadelta,4,tanh,,4.50000000,10.00000000,0.73367115,0.73928570,0.08188586,0.46855556,0.50578395,0.69136612,0.44396825,0.48494709,0.44600000,0.49202773,0.59243412,0.43857143,0.45095238,0.18447368,28164.00000000,3.00000000,221.00000000,221.00000000,0.00000000
615,Adam,4,tanh,,4.50000000,10.00000000,0.56767386,0.57225527,0.07543075,0.71144445,0.82571014,0.71591973,0.97634921,0.53484127,0.71100000,0.82591154,0.71486175,0.97857143,0.53261905,0.17759163,28193.00000000,3.00000000,221.00000000,221.00000000,0.00000000
616,Adamax,4,tanh,,4.50000000,10.00000000,0.59573144,0.60567442,0.07572300,0.70044445,0.82158539,0.70461669,0.98539683,0.51047619,0.69700000,0.81926172,0.70334416,0.98142857,0.50738095,0.16955717,28179.00000000,3.00000000,221.00000000,221.00000000,0.00000000
617,Ftrl,4,tanh,,4.50000000,10.00000000,0.68756531,0.68740317,0.07816184,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16820905,28316.00000000,3.00000000,221.00000000,221.00000000,0.00000000
618,SGD,4,tanh,,4.50000000,10.00000000,0.59774763,0.59470097,0.09033504,0.69955556,0.82012128,0.70594954,0.97888889,0.51333333,0.70300000,0.82251809,0.70748730,0.98285714,0.51642857,0.20329385,22622.00000000,3.00000000,221.00000000,221.00000000,0.00000000
619,Adagrad,4,tanh,l1,4.50000000,10.00000000,1.07448586,1.07515817,0.07501185,0.55255556,0.64447596,0.69327704,0.65000000,0.48759259,0.54600000,0.64084807,0.68273218,0.64285714,0.48142857,0.17000341,25389.00000000,3.00000000,221.00000000,221.00000000,0.00000000
620,Adadelta,4,tanh,l1,4.50000000,10.00000000,1.15039816,1.16512154,0.07975206,0.48622222,0.49814214,0.68679915,0.45444444,0.50740741,0.45900000,0.46992146,0.60324279,0.42571428,0.48119048,0.16722918,28390.00000000,3.00000000,221.00000000,221.00000000,0.00000000
621,Adam,4,tanh,l1,4.50000000,10.00000000,0.70642260,0.70006329,0.07786918,0.70577778,0.82517374,0.70653680,0.99190476,0.51502645,0.70300000,0.82416594,0.70380610,0.99428572,0.50880952,0.16623971,28419.00000000,3.00000000,221.00000000,221.00000000,0.00000000
622,Adamax,4,tanh,l1,4.50000000,10.00000000,0.85115931,0.85134483,0.08414099,0.69955556,0.82114411,0.70394922,0.98555556,0.50888889,0.69500000,0.81784855,0.70224940,0.98000000,0.50500000,0.18396978,28405.00000000,3.00000000,221.00000000,221.00000000,0.00000000
623,Ftrl,4,tanh,l1,4.50000000,10.00000000,0.68876269,0.68857310,0.08372171,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16555846,28542.00000000,3.00000000,221.00000000,221.00000000,0.00000000
624,SGD,4,tanh,l1,4.50000000,10.00000000,0.92921917,0.92538144,0.08186433,0.69977778,0.82166414,0.70330918,0.98825397,0.50746032,0.69900000,0.82135294,0.70265940,0.98857143,0.50595238,0.18355277,22848.00000000,3.00000000,221.00000000,221.00000000,0.00000000
625,Adagrad,4,tanh,l2,4.50000000,10.00000000,0.76536566,0.75741158,0.07540319,0.62300000,0.71970884,0.71130417,0.77936508,0.51875661,0.64900000,0.74733706,0.72399207,0.82142857,0.53404762,0.17202938,25357.00000000,3.00000000,221.00000000,221.00000000,0.00000000
626,Adadelta,4,tanh,l2,4.50000000,10.00000000,0.85536742,0.85090686,0.07956016,0.47577778,0.51935380,0.68131173,0.45634920,0.48873016,0.48300000,0.52833154,0.68388168,0.47000000,0.49166667,0.16677063,28358.00000000,3.00000000,221.00000000,221.00000000,0.00000000
627,Adam,4,tanh,l2,4.50000000,10.00000000,0.62273254,0.62523009,0.08725610,0.71700000,0.82915380,0.71887998,0.98031746,0.54145503,0.72200000,0.83196402,0.72296393,0.98142857,0.54904762,0.20212729,28387.00000000,3.00000000,221.00000000,221.00000000,0.00000000
628,Adamax,4,tanh,l2,4.50000000,10.00000000,0.67364062,0.67451304,0.08302693,0.70000000,0.82185187,0.70329985,0.98873016,0.50751323,0.70400000,0.82436403,0.70576582,0.99142857,0.51238095,0.18683987,28373.00000000,3.00000000,221.00000000,221.00000000,0.00000000
629,Ftrl,4,tanh,l2,4.50000000,10.00000000,0.68778948,0.68762512,0.08319504,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.19062691,28510.00000000,3.00000000,221.00000000,221.00000000,0.00000000
630,SGD,4,tanh,l2,4.50000000,10.00000000,0.69947228,0.70180402,0.07329419,0.70033333,0.82160348,0.70428261,0.98603175,0.50986773,0.69300000,0.81659870,0.70161975,0.97714286,0.50357143,0.17310095,22816.00000000,3.00000000,221.00000000,221.00000000,0.00000000
631,Adagrad,2,relu,,4.50000000,10.00000000,0.68702278,0.68585235,0.07385910,0.61766667,0.72394918,0.70024208,0.79492064,0.49949735,0.62100000,0.73039640,0.70595693,0.80142857,0.50071428,0.16244082,24251.00000000,3.00000000,107.00000000,106.50000000,0.46500000
632,Adadelta,2,relu,,4.50000000,10.00000000,0.70948385,0.70697628,0.07805891,0.58577778,0.63880278,0.69990054,0.71253968,0.50126984,0.60000000,0.65173774,0.65168332,0.72571429,0.51619048,0.17084541,26796.00000000,3.00000000,107.00000000,106.70000000,0.27900000
633,Adam,2,relu,,4.50000000,10.00000000,0.60244190,0.60216328,0.09653881,0.70255556,0.82446255,0.70249746,0.99777778,0.50574074,0.70200000,0.82408801,0.70228602,0.99714286,0.50523810,0.19431005,26825.00000000,3.00000000,107.00000000,106.80000000,0.18600000
634,Adamax,2,relu,,4.50000000,10.00000000,0.63897835,0.63785310,0.07753758,0.69933333,0.82228103,0.70132742,0.99396825,0.50291005,0.69500000,0.81943734,0.69923077,0.99000000,0.49833333,0.18401220,26811.00000000,3.00000000,107.00000000,106.30000000,0.65300000
635,Ftrl,2,relu,,4.50000000,10.00000000,0.68784614,0.68764449,0.08433223,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.70000000,0.82352941,0.70000000,1.00000000,0.50000000,0.16057224,26948.00000000,3.00000000,107.00000000,75.70000000,29.25200000
